ATPex_fap,ATPex_srb,CO2ex_gen_fap,CO2ex_gen_srb,CO2ex_gen_syn,H2Sex_gen_srb,H2pool_gen_fap,H2pool_gen_srb,NH3_syn,NH3ex_gen_fap,NH3ex_gen_srb,O2expool_gen_fap,O2expool_gen_syn,PHB_fap,SO4ex_gen_srb,bm,bm_fap_srb_syn,hv_gen_fap,hv_gen_syn,polyglcex_gen_syn
0.0,0.0014668447601156938,0.009103081234486509,0.0,-0.06263308080424138,0.044513614347025374,0.0,-0.177218034970195,-0.004852388717743341,-0.004852388717743341,-0.004857564599042268,-0.002785271123984678,0.05548065983428769,0.0,-0.044513614347025374,0.0003881910974194673,0.0,-0.01575570616651263,-0.5715795592801772,0.0
0.0,0.0,0.0,0.0,-0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,-0.7903225806451613,0.016129032258064516
0.0,0.0,0.008864471625243946,0.0,-0.06099134494015392,0.04253059901030231,0.005424527412462713,-0.16930789789500345,-0.004725198094479715,-0.004725198094479715,-0.004730238305780493,0.0,0.05402640294889083,0.0,-0.04253059901030231,0.0003780158475583772,0.0,-0.0451681685851316,-0.5565973382302106,0.0
0.0,0.0,0.0019056370776352482,0.06996839080366364,-0.08307998653620678,0.03502797629631267,0.0011661361221350025,0.0,-0.0010157980157970406,-0.0010157980157970406,-0.0010168544457334696,0.0,0.08158270026092194,0.0,-0.03502797629631267,8.126384126376325e-05,0.0,-0.009710013233003911,-0.6794014690552168,0.0
0.0,0.0,0.008931664874031015,0.0,-0.061453663145646396,0.04705374084541759,0.0,-0.1873941643282146,-0.004761015391274528,-0.004761015391274528,-0.004765966847281453,-0.002732822834591579,0.05443592645890774,0.0,-0.04705374084541759,0.00038088123130196224,0.0,-0.015459016975468393,-0.5608163808311726,0.0
0.0,0.0015284781186343608,0.004186595411397045,0.0,-0.05996579935825762,0.046383971474520926,0.0005056274651445707,-0.18466431898216518,-0.005056274651445707,-0.005056274651445707,-0.005061668011073915,0.0,0.0551623384393842,0.0,-0.046383971474520926,0.00040450197211565656,0.0,-0.056281393145242165,-0.529358786844652,0.0
0.0,0.0,0.0,0.07923034472273638,-0.08400255245397713,0.03967106046536046,0.0,0.0,0.0,0.0,-0.001298257138468899,0.0,0.08400255245397713,0.0,-0.03967106046536046,0.0,0.00010375266830247734,0.0,-0.672020419631817,0.0
0.0,0.004296419706289889,0.008761722072571344,0.0,-0.06028438420132606,0.04861354622013892,0.0,-0.19364900317196757,-0.004670427544014576,-0.004670427544014576,-0.0046752847886603515,-0.0026808254102643667,0.05340017400144858,0.0,-0.04861354622013892,0.0003736342035211661,0.0,-0.01516487823541533,-0.5501457266802283,0.0
0.0,0.0,0.00643973130888293,-0.021347883335739046,-0.049092798500691315,0.04971333333023917,0.0,-0.2405489110936497,-0.0058015597377323695,-0.0058015597377323695,-0.0058075933598596115,0.0,0.04165229813704955,0.0,-0.04971333333023917,0.0004641247790185896,0.0,-0.056565207442890605,-0.46705166590627556,0.0
0.0,0.0,0.0,-0.014991912883972698,-0.03063053054919651,0.10624208976897166,0.0,-0.45281501730497353,0.0,0.0,-0.01241170628229391,0.0,0.03063053054919651,0.0,-0.10624208976897166,0.0,0.0009918784988514047,0.0,-0.24504424439357209,0.0
0.0,0.0,0.010635135266902213,-0.020860284935455612,-0.05231398093975139,0.048577851117630265,0.0,-0.23505463035421803,-0.005669048649734654,-0.005669048649734654,-0.005674944460330378,-0.0032540339249476917,0.04395780323004251,0.0,-0.048577851117630265,0.00045352389197877237,0.0,-0.018407400965688422,-0.5008944624959552,0.0
0.0,0.0,0.0,0.0,-0.09237573503543248,0.0,0.0,0.0,-0.025129416494948986,0.0,0.0,0.0,0.09021460521686686,0.0,0.0,0.0,0.002010353319595919,0.0,-0.7902698899331557,0.0
0.0,0.0,0.0,0.0,-0.04012284806939148,0.09814387028243458,0.0,-0.3906959402282067,0.0,0.0,-0.010915526832224224,0.0,0.04012284806939148,0.0,-0.09814387028243458,0.0,0.0008723116807851005,0.0,-0.32098278455513185,0.0
0.0,0.0,0.00911645365676377,0.0,-0.06272508877203442,0.04457900482666654,0.0,-0.17747836818460047,-0.004859516874607553,-0.004859516874607553,-0.004864700359273801,-0.002789362686024736,0.05556216089886289,0.0,-0.04457900482666654,0.0003887613499686043,0.0,-0.015778851291850728,-0.5724192093980723,0.0
0.0,0.0,0.000945432656702456,0.06975615282168335,-0.08329785423477633,0.034927281537193725,0.000114182688007543,0.0,-0.00114182688007543,-0.00114182688007543,-0.0011430143800307084,0.0,0.08221311869870467,0.0,-0.034927281537193725,9.13461504060344e-05,0.0,-0.012709675002119612,-0.6775910065330311,0.0
0.0,0.0,0.0008542672838080611,0.07106536044384261,-0.08330127423663583,0.035577147516525326,0.00010317237727150496,0.0,-0.0010317237727150495,-0.0010317237727150495,-0.0010327967654386733,0.0,0.08232113665255654,0.0,-0.035577147516525326,8.253790181720397e-05,0.0,-0.011484117314091217,-0.6765375944460577,0.0
0.0,0.0044699022114140525,0.004023261839128224,0.0,-0.05762632604863793,0.050576482887823494,0.00048590118830051007,-0.20146823790266388,-0.0048590118830051,-0.0048590118830051,-0.004864065255363426,0.0,0.053010264759783085,0.0,-0.050576482887823494,0.00038872095064040803,0.0,-0.05408566126972977,-0.5087066690326815,0.0
0.0,0.02040816326530612,0.0,0.08163265306122448,-0.08163265306122448,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.08163265306122448,0.0,-0.04081632653061224,0.0,0.0,0.0,-0.6530612244897959,0.0
0.0,0.0,0.0053068344761035635,0.0,-0.058048545965601,0.04976376458997006,0.0,-0.19823082568989805,-0.004780931960453661,-0.004780931960453661,-0.0047859041296925324,0.0,0.05191700072631918,0.0,-0.04976376458997006,0.00038247455683629284,0.0,-0.04661408661442319,-0.5256249347402787,0.0
0.0,0.0,0.002121933092207132,0.06910048722569886,-0.083700291775603,0.034598986240809725,0.0,0.0,-0.0011310943988310938,-0.0011310943988310938,-0.0011322707370058783,-0.0006492481849290479,0.08203305863172597,0.0,-0.034598986240809725,9.048755190648751e-05,0.0,-0.0036726635130045616,-0.6860393980086374,0.0
0.0,0.0,0.008648141169906734,0.0,-0.059502899155640596,0.045560083046390046,0.005292146089047404,-0.1814455882955325,-0.004609883352828749,-0.004609883352828749,-0.0046146776315156915,0.0,0.05270793109357102,0.0,-0.045560083046390046,0.00036879066822629995,0.0,-0.044065874969690014,-0.5430140181284321,0.0
0.0,0.0,0.005388081978731153,0.0,-0.05893726774731574,0.047973984093438914,0.0,-0.19105908472228425,-0.004854127908766805,-0.004854127908766805,-0.004859176201791922,0.0,0.05271184870432231,0.0,-0.047973984093438914,0.00038833023270134435,0.0,-0.04732774711047635,-0.5336722392979655,0.0
0.0,0.0,0.0,0.08139534883720931,-0.08139534883720931,0.029069767441860465,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.08139534883720931,0.0,-0.029069767441860465,0.0,0.0,0.0,-0.6511627906976745,0.0
0.0,0.0,0.0,0.0,-0.03967447996034507,0.09890960447429042,0.0,-0.39377988064418556,0.0,0.0,-0.01079354710345359,0.0,0.03967447996034507,0.0,-0.09890960447429042,0.0,0.0008625637003292693,0.0,-0.3173958396827606,0.0
0.0,0.003248751912969215,0.0,0.0,-0.039545587417677844,0.09858827170754354,0.0,-0.39250058750365396,0.0,0.0,-0.010758481546653521,0.0,0.039545587417677844,0.0,-0.09858827170754354,0.0,0.0008597614448577668,0.0,-0.31636469934142275,0.0
0.0,0.0,0.004466500276944595,-0.00652267273938086,-0.057452283787761974,0.046223746634211534,0.0005394324005971732,-0.1970104944056185,-0.0053943240059717325,-0.0053943240059717325,-0.005400077951578102,0.0,0.05232767598208883,0.0,-0.046223746634211534,0.0004315459204777386,0.0,-0.060044220510471355,-0.5125689547447143,0.0
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0
0.0,0.0,0.009162601740905494,0.0,-0.06304260727028306,0.04396098910439294,0.0,-0.17500206505078833,-0.004884116066580754,-0.004884116066580754,-0.004889325790385107,-0.0028034826222173527,0.055843420188143034,0.0,-0.04396098910439294,0.0003907292853264603,0.0,-0.015858724868187707,-0.575316832841816,0.0
0.0,0.0,0.00968557805037368,-0.006242826597244408,-0.06039808069979575,0.04424058149815034,0.0,-0.18855803495798407,-0.0051628880865531345,-0.0051628880865531345,-0.005168395167178791,-0.002963497761681499,0.05278798366021643,0.0,-0.04424058149815034,0.00041303104692425074,0.0,-0.016763897617038025,-0.5582117352721562,0.0
0.0,0.009101075840715738,0.0,0.0,-0.036404303362862954,0.10297773524963257,0.0,-0.41020533021178857,0.0,0.0,-0.009903623097215066,0.0,0.036404303362862954,0.0,-0.10297773524963257,0.0,0.000791466722385924,0.0,-0.29123442690290363,0.0
0.0,0.0,0.00210553368821727,0.06856644267449588,-0.08305341233160052,0.03433158725679533,0.0012884609136851954,0.0,-0.0011223527122693339,-0.0011223527122693339,-0.001123519959090094,0.0,0.08139906443371552,0.0,-0.03433158725679533,8.97882169815467e-05,0.0,-0.010728569576582563,-0.6807373282675021,0.0
0.0,0.0,0.004926036865317631,-0.021891593396826062,-0.04866543666461137,0.05097948412733353,0.0005949319885649312,-0.2466754605547003,-0.005949319885649312,-0.005949319885649312,-0.005955507178330387,0.0,0.043013582773244526,0.0,-0.05097948412733353,0.000475945590851945,0.0,-0.0662218796471625,-0.4477220173144246,0.0
0.0,0.0,0.004104511804578783,0.0,-0.058790092461989005,0.04899206475214372,0.0004957139860602395,-0.195113648096607,-0.004957139860602394,-0.004957139860602394,-0.004962295286057421,0.0,0.05408080959441673,0.0,-0.04899206475214372,0.00039657118884819156,0.0,-0.05517792378836525,-0.5189800245675852,0.0
0.0,0.004162549758107678,0.00848872004762371,0.0,-0.058406013850912375,0.047098821552081914,0.005194589879889136,-0.18761519274552899,-0.004524904076558481,-0.004524904076558481,-0.004529609976798102,0.0,0.05173630524206518,0.0,-0.047098821552081914,0.0003619923261246785,0.0,-0.04325355806782252,-0.5330040168478468,0.0
0.0,0.001496093804131283,0.005493551922809162,0.0,-0.060090945504624814,0.04540122065733895,0.0,-0.18075178185748703,-0.00494914587640465,-0.00494914587640465,-0.004954424965339482,0.0,0.05374366591813585,0.0,-0.04540122065733895,0.00039593167011237203,0.0,-0.04825417229494534,-0.5441186989949275,0.0
0.0,0.0,0.001234131331794185,0.06971619011605637,-0.08321567453823549,0.03490600752006253,0.0,0.0,-0.00111183002864341,-0.00111183002864341,-0.0011130159806739628,0.0,0.08178975252650032,0.0,-0.03490600752006253,8.89464022914728e-05,0.0,-0.010840342779273246,-0.6799662712277631,0.0
0.0,0.0,0.0011401774411928319,0.07075285854810749,-0.08322463299331667,0.03542070102875232,0.0,0.0,-0.0010271868839575062,-0.0010271868839575062,-0.001028255158316822,0.0,0.08190726581464117,0.0,-0.03542070102875232,8.21749507166005e-05,0.0,-0.010015072118585685,-0.6789537871497031,0.0
0.0,0.0,0.0,0.0,-0.04073671373150341,0.09709554446252826,0.0,-0.386473880624554,0.0,0.0,-0.011082235388344686,0.0,0.04073671373150341,0.0,-0.09709554446252826,0.0,0.0008856577470106837,0.0,-0.32589370985202726,0.0
0.0,0.0,0.004244992532299369,0.0,-0.060802237965531615,0.04496451945009779,0.0005126802575240784,-0.17897435375115497,-0.005126802575240784,-0.005126802575240784,-0.005132134449919034,0.0,0.05593177551905287,0.0,-0.04496451945009779,0.0004101442060192627,0.0,-0.05706643946500516,-0.5367425978028165,0.0
0.0,0.0,0.005568533564645424,0.0,-0.06091112847854419,0.043998839872118375,0.0,-0.17513061472062083,-0.005016696905085967,-0.005016696905085967,-0.005021914269867257,0.0,0.054477214697771434,0.0,-0.043998839872118375,0.0004013357524068774,0.0,-0.048912794824588185,-0.5515453901371471,0.0
0.0,0.0,0.005852546205588665,-0.006375443967476574,-0.05764234271132683,0.04518039129174869,0.0,-0.1925636036443401,-0.005272564149178978,-0.005272564149178978,-0.005278188217604768,0.0,0.05088027919000479,0.0,-0.04518039129174869,0.0004218051319343182,0.0,-0.05140750045449503,-0.5286723795953736,0.0
0.0,0.0,0.0020607842296077455,0.06888028482586571,-0.08305935912481203,0.03448748039893209,0.0012610769166256353,0.0,-0.0010984990562941074,-0.0010984990562941074,-0.001099670788620821,0.0,0.08144017151583452,0.0,-0.03448748039893209,8.787992450352859e-05,0.0,-0.010500552479115372,-0.6804382612845622,0.0
0.0,0.0,0.004041326171921139,0.0,-0.05788506663600205,0.05080356987716516,0.0004880828710049685,-0.20237282463904807,-0.004880828710049685,-0.004880828710049685,-0.004885904771908136,0.0,0.05324827936145485,0.0,-0.05080356987716516,0.0003904662968039748,0.0,-0.054328504371563044,-0.5109907477058641,0.0
0.0,0.0,0.02336617385130843,0.0,-0.06915191749598316,0.0,0.01429870340154695,0.0,0.0,-0.012455316551870165,0.0,0.0,0.05186393812198737,0.0,0.0,0.0,0.0009964253241496132,-0.11906037091932692,-0.7088071543338273,0.0
0.0,0.0014194170010120358,0.008808749649011708,0.0,-0.06060795398163936,0.043074347537416055,0.005390428889693732,-0.1714880119303151,-0.004695495548513703,-0.004695495548513703,-0.004700504077098785,0.0,0.05368679354313016,0.0,-0.043074347537416055,0.00037563964388109627,0.0,-0.04488424194824249,-0.553098573164116,0.0
0.0,0.0,0.0,0.0,-0.0367386647369203,0.10392355137230846,0.0,-0.4139729292367757,0.0,0.0,-0.009994584569377418,0.0,0.0367386647369203,0.0,-0.10392355137230846,0.0,0.0007987360800269653,0.0,-0.2939093178953624,0.0
0.0,0.0,0.008821270710628904,0.0,-0.06069410422503758,0.043135574905785755,0.005398091031877389,-0.17173177092558076,-0.004702169888394938,-0.004702169888394938,-0.004707185536275893,0.0,0.05376310580954344,0.0,-0.043135574905785755,0.00037617359107159503,0.0,-0.044948041963167214,-0.5538847666184559,0.0
0.0,0.0,0.0055301925357290295,0.0,-0.060491737033522924,0.044843422621973085,0.0,-0.1785148997479295,-0.00498215543759372,-0.00498215543759372,-0.004987469736727154,0.0,0.054102122684808976,0.0,-0.044843422621973085,0.0003985724350074976,0.0,-0.04857601551653877,-0.5477478341906026,0.0
0.0,0.0,0.001919060493451421,0.07046125212273051,-0.08366520668036005,0.03527471535095361,0.0,0.0,-0.0010229533547182414,-0.0010229533547182414,-0.0010240172262071484,-0.0005871752256082706,0.08215737343550537,0.0,-0.03527471535095361,8.183626837745931e-05,0.0,-0.0033215295427701298,-0.6841872115936459,0.0
0.0,0.004378816565703954,0.005283596821388153,0.0,-0.0577943620309118,0.04954585819321171,0.0,-0.19736280926653393,-0.004759997136385722,-0.004759997136385722,-0.004764947533407564,0.0,0.05168966570349711,0.0,-0.04954585819321171,0.0003807997709108578,0.0,-0.046409972079760796,-0.5233233195686909,0.0
0.0,0.0,0.008524202464530502,0.0,-0.05865014801032573,0.04729569222430975,0.005216303000682845,-0.18839941468354762,-0.004543817944845684,-0.004543817944845684,-0.004548543515508323,0.0,0.051952560359623194,0.0,-0.04729569222430975,0.0003635054355876547,0.0,-0.04343435573477989,-0.5352319464571034,0.0
0.0,0.0,0.0,0.07967390896484536,-0.08393020328765331,0.039886808351594194,0.0,0.0,0.0,0.0,-0.0011579052713561137,0.0,0.08393020328765331,0.0,-0.039886808351594194,0.0,9.253618407704896e-05,0.0,-0.6714416263012265,0.0
0.0,0.0,0.0012612625824767252,0.06941683217865817,-0.08321309044208701,0.034757381863101636,0.0,0.0,-0.0011362725968258785,-0.0011362725968258785,-0.0011374543203265775,0.0,0.08175582083665782,0.0,-0.034757381863101636,9.090180774607028e-05,0.0,-0.011078657819052316,-0.6802586710931403,0.0
0.0,0.0,0.011560693641618497,0.0,-0.08092485549132948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07803468208092486,0.017341040462427744,0.0,0.0,0.0,-0.13872832369942195,-0.6734104046242775,0.0
0.0,0.0,0.012720652624786838,0.0,-0.06919543408458927,0.0,0.0015363107034766712,0.0,0.0,-0.015363107034766711,0.0,0.0,0.05592170960655083,0.0,0.0,0.0,0.0012290485627813369,-0.17100674440398828,-0.6730269929790601,0.0
0.0,0.0,0.0009249980178081929,0.07004960834377406,-0.08329861859961883,0.035072945775648,0.00011171473645026485,0.0,-0.0011171473645026485,-0.0011171473645026485,-0.001118338988358118,0.0,0.08223732860334132,0.0,-0.035072945775648,8.937178916021188e-05,0.0,-0.01243496731427898,-0.6773548673269087,0.0
0.0,0.0,0.00419300432676184,0.0,-0.06005759607972326,0.046454976890199264,0.0005064014887393527,-0.1849470064346074,-0.005064014887393526,-0.005064014887393526,-0.005069416503273413,0.0,0.05524678193669941,0.0,-0.046454976890199264,0.0004051211909914821,0.0,-0.05636754971157734,-0.5301691387724409,0.0
0.0,0.0,0.009224867857210061,0.0,-0.06347102470317333,0.043127142347709854,0.0,-0.17166095679909804,-0.004917306960133295,-0.004917306960133295,-0.004922420959371833,-0.002822534195116511,0.05622291424393685,0.0,-0.043127142347709854,0.00039338455681066354,0.0,-0.015966495699552805,-0.5792265023700436,0.0
0.0,0.0,0.009353061312806854,-0.006028503371256773,-0.058324546973141295,0.04272175280756366,0.005723515131717627,-0.18208462652534835,-0.004985640358639048,-0.004985640358639048,-0.0049909583750215964,0.0,0.05097571308450734,0.0,-0.04272175280756366,0.00039885122869112385,0.0,-0.04765773618823066,-0.539047701476873,0.0
0.0,0.0,0.0,-0.05807443770217344,0.0,0.13523935062081924,0.0,-0.6543853801302496,0.0,0.0,-0.015798883358711543,0.0,0.0,0.0,-0.13523935062081924,0.0,0.0012625975672270074,0.0,0.0,0.0
0.0,0.0,0.025558234901431862,0.0,-0.07563929646735058,0.0,0.0,0.0,0.0,-0.013623792591381589,0.0,-0.007820056947453032,0.056729472350512934,0.0,0.0,0.0,0.001089903407310527,-0.04423645454421602,-0.7753027887903434,0.0
0.0,0.0,0.0055017831064263605,0.0,-0.0601809818987701,0.045469246915928394,0.0,-0.18102260866071201,-0.0049565613571408654,-0.0049565613571408654,-0.004961848355921815,0.0,0.05382419195823694,0.0,-0.045469246915928394,0.0003965249085712692,0.0,-0.04832647323212343,-0.5449339713330995,0.0
0.0,0.0,0.004215127502079856,0.0,-0.060374472625442537,0.045820714656977686,0.0005090733698164077,-0.18240535189124588,-0.005090733698164077,-0.005090733698164077,-0.0050961638141087855,0.0,0.05553827561218667,0.0,-0.045820714656977686,0.0004072586958531261,0.0,-0.05666495679426434,-0.5329664229847189,0.0
0.0,0.0,0.008799528540398373,0.0,-0.06054450882213714,0.04882331165847473,0.0,-0.19448459059958936,-0.004690580245414911,-0.004690580245414911,-0.004695458448870142,-0.002692393060868159,0.05363059354039556,0.0,-0.04882331165847473,0.00037524641963319286,0.0,-0.015230314056862216,-0.5525195827034666,0.0
0.0,0.0,0.010235568666589118,-0.020076555069869214,-0.05034852220430937,0.04675276038446455,0.006263556945226177,-0.22622352692380132,-0.005456060056817227,-0.005456060056817227,-0.005461734359276317,0.0,0.04230628968056078,0.0,-0.04675276038446455,0.0004364848045453782,0.0,-0.05215447808311587,-0.4820756423801429,0.0
0.0,0.0,0.0,0.0793307740381287,-0.08398616863197633,0.03971990710533024,0.0,0.0,0.0,0.0,-0.001266512400013333,0.0,0.08398616863197633,0.0,-0.03971990710533024,0.0,0.0001012130314342035,0.0,-0.6718893490558107,0.0
0.0,0.0,0.002076491359486272,0.0694052847575838,-0.0836924308082308,0.034750341171072355,0.0,0.0,-0.0011068717268050492,-0.0011068717268050492,-0.0011080523899803078,-0.0006353443711860982,0.08206090188292016,0.0,-0.034750341171072355,8.854973814440393e-05,0.0,-0.0035940124969359947,-0.6856245063997773,0.0
0.0,0.0,0.0,0.08333333333333333,-0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,-0.041666666666666664,0.0,0.0,0.0,-0.6666666666666666,0.0
0.0,0.0,0.00892273878488786,0.0,-0.061392247845906904,0.041714659945673395,0.005460183435528392,-0.166038787849424,-0.004756257348021248,-0.004756257348021248,-0.00476120385566319,0.0,0.05438152451492358,0.0,-0.041714659945673395,0.00038050058784169983,0.0,-0.045465063989735106,-0.5602559145486999,0.0
0.0,0.0,0.0,0.0,-0.03793319171947732,0.10188351141099003,0.0,-0.4057568035325706,0.0,0.0,-0.010319550134486037,0.0,0.03793319171947732,0.0,-0.10188351141099003,0.0,0.0008247063161900453,0.0,-0.3034655337558186,0.0
0.0,0.0,0.016000691921812835,0.0,-0.06899037075477138,0.0,0.0,0.0,0.0,-0.01441503776739895,0.0,0.0,0.051742778066078535,0.0,0.0,0.0,0.001153203021391916,-0.14054661823213976,-0.7071513002364066,0.0
